person_id,first_name,last_name,email,phone,address,city,state,zip,engagement_level,giving_capacity
P-00000692,Mary,White,mary.white39@icloud.com,8726644219,8322 Adams St,Chicago,IL,60601,low,low
P-00000693,Kevin,Clark,kevin.clark2@comcast.net,8478863353,9704 Western Ave,Chicago,IL,60610,medium,low
P-00000694,Donna,Martin,donna.martin25@yahoo.com,3124932613,9996 Central Ave,Chicago,IL,60654,high,medium
P-00000695,Robert,Gonzalez,robert.gonzalez12@sbcglobal.net,3127015346,9606 Jackson Blvd,Chicago,IL,60610,medium,medium
P-00000696,Kenneth,Gonzalez,kenneth.gonzalez47@aol.com,8726193595,2968 Western Ave,Oak Park,IL,60302,medium,low
P-00000697,Paul,Davis,paul.davis50@outlook.com,6301065867,6960 Van Buren St,Chicago,IL,60615,low,major
P-00000698,Ashley,White,ashley.white87@yahoo.com,8473570746,7235 Archer Ave,Oak Park,IL,60302,medium,low
P-00000699,Robert,Perez,robert.perez74@att.net,7738738672,4341 Franklin St,Oak Park,IL,60302,medium,low
P-00000700,Jessica,Wright,jessica.wright82@comcast.net,8472407757,8724 Michigan Ave,Evanston,IL,60201,high,high
P-00000701,Brian,Taylor,brian.taylor14@outlook.com,8724415398,5659 Van Buren St,Evanston,IL,60201,high,low
P-00000702,Paul,Hill,paul.hill18@sbcglobal.net,3125065183,9846 Harlem Ave,Chicago,IL,60615,high,medium
P-00000703,Kimberly,Martin,kimberly.martin68@msn.com,7731268116,958 Roosevelt Rd,Oak Park,IL,60302,low,low
P-00000704,Jessica,Miller,jessica.miller16@att.net,6307949666,8206 Dearborn St,Chicago,IL,60610,low,low
P-00000705,Jennifer,White,jennifer.white25@yahoo.com,3127951740,6185 Franklin St,Chicago,IL,60614,low,medium
P-00000706,Jennifer,Hall,jennifer.hall47@msn.com,3125152109,866 Oak Park Ave,Chicago,IL,60654,medium,low
P-00000707,Donald,Adams,donald.adams14@att.net,6303867695,5922 Kedzie Ave,Chicago,IL,60601,medium,low
P-00000708,Sarah,Rivera,sarah.rivera37@msn.com,3122923298,4515 Wacker Dr,Chicago,IL,60654,low,medium
P-00000709,Charles,Robinson,charles.robinson92@hotmail.com,8726259018,3970 Cermak Rd,Chicago,IL,60657,medium,medium
P-00000710,Matthew,Jackson,matthew.jackson37@yahoo.com,8725197739,3301 Western Ave,Chicago,IL,60657,low,low
P-00000711,Donna,Thompson,donna.thompson75@att.net,7735007324,9454 LaSalle St,Evanston,IL,60201,medium,low
P-00000712,Susan,Martinez,susan.martinez9@hotmail.com,8728071422,9226 Congress Pkwy,Chicago,IL,60610,medium,medium
P-00000713,Anthony,Lee,anthony.lee43@hotmail.com,8476579123,6223 Armitage Ave,Evanston,IL,60201,low,low
P-00000714,Patricia,Ramirez,patricia.ramirez9@sbcglobal.net,8721480674,7211 Ashland Ave,Chicago,IL,60615,low,low
P-00000715,Steven,King,steven.king86@hotmail.com,6306868555,5456 State St,Chicago,IL,60622,low,medium
P-00000716,Christopher,Young,christopher.young94@gmail.com,8725713297,8520 Cicero Ave,Chicago,IL,60647,medium,medium
P-00000717,Timothy,Anderson,timothy.anderson24@gmail.com,7739324458,4863 Wacker Dr,Chicago,IL,60622,medium,low
P-00000718,Kimberly,Hernandez,kimberly.hernandez35@outlook.com,8474798057,3967 Harlem Ave,Chicago,IL,60622,low,low
P-00000719,Nancy,Davis,nancy.davis53@att.net,6309468579,6504 Michigan Ave,Evanston,IL,60201,high,low
P-00000720,Kenneth,Campbell,kenneth.campbell57@icloud.com,7731846462,3083 Irving Park Rd,Evanston,IL,60201,high,low
P-00000721,Susan,Nguyen,susan.nguyen82@sbcglobal.net,6301230596,6135 Ashland Ave,Chicago,IL,60614,medium,medium
P-00000722,Michael,Thompson,michael.thompson23@comcast.net,7735970345,4598 Oak Park Ave,Chicago,IL,60647,medium,low
P-00000723,Kevin,Mitchell,kevin.mitchell25@outlook.com,6306360678,2266 Harrison St,Evanston,IL,60201,low,low
P-00000724,Patricia,Jackson,patricia.jackson78@gmail.com,7732435986,6017 Kedzie Ave,Chicago,IL,60657,low,major
P-00000725,Richard,Mitchell,richard.mitchell76@aol.com,8725741882,478 Fullerton Ave,Chicago,IL,60654,medium,medium
P-00000726,Donald,Allen,donald.allen98@comcast.net,8474620597,1988 Harrison St,Evanston,IL,60201,high,medium
P-00000727,George,Jackson,george.jackson33@att.net,8475010768,7877 Madison St,Chicago,IL,60601,low,low
P-00000728,David,Anderson,david.anderson54@outlook.com,7734546434,4959 Fullerton Ave,Chicago,IL,60657,low,medium
P-00000729,Amanda,Perez,amanda.perez39@hotmail.com,3128392053,1342 Irving Park Rd,Chicago,IL,60615,low,medium
P-00000730,Carol,Taylor,carol.taylor47@outlook.com,8471769032,1924 Irving Park Rd,Chicago,IL,60601,low,medium
P-00000731,Daniel,Jones,daniel.jones6@att.net,8728285880,164 Western Ave,Evanston,IL,60201,low,low
P-00000732,Elizabeth,Rodriguez,elizabeth.rodriguez67@msn.com,3128016611,3722 California Ave,Chicago,IL,60601,low,medium
P-00000733,Michelle,Smith,michelle.smith4@att.net,8724033932,5634 Wells St,Chicago,IL,60615,high,low
P-00000734,Jessica,Miller,jessica.miller93@att.net,3122594362,4762 Franklin St,Chicago,IL,60622,high,major
P-00000735,Michelle,Rodriguez,michelle.rodriguez98@comcast.net,6304547480,2811 Jackson Blvd,Oak Park,IL,60302,low,low
P-00000736,Donald,Ramirez,donald.ramirez79@gmail.com,6309042153,1836 Pulaski Rd,Chicago,IL,60615,high,high
P-00000737,Mark,Harris,mark.harris85@icloud.com,7734337013,9704 Van Buren St,Chicago,IL,60647,medium,low
P-00000738,Andrew,Campbell,andrew.campbell71@aol.com,8722926252,9994 LaSalle St,Chicago,IL,60647,high,low
P-00000739,Linda,Taylor,linda.taylor91@gmail.com,3127634699,8147 Congress Pkwy,Chicago,IL,60614,medium,low
P-00000740,Matthew,Adams,matthew.adams64@yahoo.com,6306018768,1331 Ashland Ave,Chicago,IL,60601,medium,low
P-00000741,Donna,Lewis,donna.lewis90@comcast.net,3123644046,4109 Roosevelt Rd,Oak Park,IL,60302,low,high
P-00000742,Sarah,Anderson,sarah.anderson43@outlook.com,8722753313,8283 Kedzie Ave,Chicago,IL,60622,low,medium
P-00000743,Jessica,Davis,jessica.davis96@msn.com,6302661342,493 Cicero Ave,Oak Park,IL,60302,medium,low
P-00000744,Jennifer,Martin,jennifer.martin23@sbcglobal.net,7735886202,2368 Roosevelt Rd,Chicago,IL,60657,medium,medium
P-00000745,Linda,Martin,linda.martin78@comcast.net,8471563889,8453 Adams St,Chicago,IL,60610,medium,low
P-00000746,Carol,King,carol.king71@msn.com,3127900725,6561 Pulaski Rd,Chicago,IL,60654,high,low
P-00000747,Anthony,Williams,anthony.williams84@yahoo.com,3122634461,9118 Monroe St,Chicago,IL,60622,medium,medium
P-00000748,George,Baker,george.baker63@comcast.net,7731834938,4684 Fullerton Ave,Chicago,IL,60601,medium,medium
P-00000749,Christopher,Flores,christopher.flores54@icloud.com,8725149570,6742 Armitage Ave,Chicago,IL,60615,low,low
P-00000750,Linda,Mitchell,linda.mitchell52@comcast.net,3129809609,977 Pulaski Rd,Chicago,IL,60654,low,major
P-00000751,Joshua,White,joshua.white25@comcast.net,7739677980,2474 Michigan Ave,Chicago,IL,60647,high,high
P-00000752,William,Lopez,william.lopez63@outlook.com,6305394203,2588 Van Buren St,Chicago,IL,60610,high,medium
P-00000753,Kenneth,White,kenneth.white12@yahoo.com,8723862750,7969 Van Buren St,Chicago,IL,60601,medium,low
P-00000754,Richard,King,richard.king68@yahoo.com,8472615270,7856 LaSalle St,Chicago,IL,60647,high,low
P-00000755,Charles,Miller,charles.miller8@icloud.com,7732768407,672 Oak Park Ave,Chicago,IL,60622,low,low
P-00000756,Jennifer,Nelson,jennifer.nelson66@hotmail.com,6305294329,1449 Cermak Rd,Chicago,IL,60647,medium,low
P-00000757,Sandra,Miller,sandra.miller25@gmail.com,3127077449,191 Adams St,Oak Park,IL,60302,low,medium
P-00000758,Karen,Smith,karen.smith67@yahoo.com,3129919757,9090 Harlem Ave,Chicago,IL,60614,medium,low
P-00000759,Emily,Torres,emily.torres53@gmail.com,8471941208,8805 Pulaski Rd,Evanston,IL,60201,medium,low
P-00000760,Jennifer,Lee,jennifer.lee89@msn.com,6302653005,1179 Dearborn St,Chicago,IL,60622,medium,major
P-00000761,Amanda,Thomas,amanda.thomas84@att.net,8729399122,7333 Harrison St,Chicago,IL,60615,high,medium
P-00000762,Lisa,Rivera,lisa.rivera91@gmail.com,8477232474,9699 Congress Pkwy,Chicago,IL,60601,low,low
P-00000763,Sandra,Wright,sandra.wright40@gmail.com,8476755327,4398 Central Ave,Chicago,IL,60601,medium,low
P-00000764,Brian,Garcia,brian.garcia88@comcast.net,8728381740,904 Wells St,Chicago,IL,60614,medium,medium
P-00000765,Kevin,White,kevin.white79@msn.com,8725357847,8544 Wells St,Oak Park,IL,60302,medium,medium
P-00000766,Amanda,Scott,amanda.scott76@aol.com,8729190219,3341 Archer Ave,Evanston,IL,60201,medium,low
P-00000767,Steven,Allen,steven.allen41@msn.com,3123648191,5506 Pulaski Rd,Chicago,IL,60654,low,low
P-00000768,Mary,Nguyen,mary.nguyen43@aol.com,8723802743,5422 Harrison St,Chicago,IL,60610,low,medium
P-00000769,Donna,Campbell,donna.campbell50@yahoo.com,7733241105,9687 Madison St,Oak Park,IL,60302,low,low
P-00000770,Kimberly,Nelson,kimberly.nelson71@aol.com,7735826176,4964 Ashland Ave,Evanston,IL,60201,low,medium
P-00000771,Matthew,Lee,matthew.lee68@aol.com,6307063389,964 Cicero Ave,Chicago,IL,60615,high,low
P-00000772,Nancy,Walker,nancy.walker77@att.net,8473612761,521 Congress Pkwy,Chicago,IL,60647,high,medium
P-00000773,Andrew,Nelson,andrew.nelson81@msn.com,7731632731,1408 Adams St,Chicago,IL,60657,low,medium
P-00000774,Dorothy,Wilson,dorothy.wilson94@msn.com,7738318898,4580 Cicero Ave,Evanston,IL,60201,medium,low
P-00000775,Christopher,Robinson,christopher.robinson71@outlook.com,8729531336,209 Cermak Rd,Chicago,IL,60615,medium,low
P-00000776,Charles,Scott,charles.scott45@outlook.com,3127914152,2147 Kedzie Ave,Chicago,IL,60615,low,low
P-00000777,Kenneth,Rodriguez,kenneth.rodriguez83@comcast.net,8477259471,5092 Ashland Ave,Chicago,IL,60622,low,high
P-00000778,Joshua,Taylor,joshua.taylor86@att.net,8473603680,338 Western Ave,Evanston,IL,60201,low,low
P-00000779,Elizabeth,White,elizabeth.white4@icloud.com,6308593548,2096 Archer Ave,Chicago,IL,60615,high,low
P-00000780,Melissa,Allen,melissa.allen83@sbcglobal.net,6309173542,7904 Monroe St,Evanston,IL,60201,high,medium
P-00000781,Timothy,Anderson,timothy.anderson57@icloud.com,3124876345,2467 Madison St,Chicago,IL,60610,medium,low
P-00000782,Carol,Harris,carol.harris6@comcast.net,7732553416,2207 Belmont Ave,Oak Park,IL,60302,low,low
P-00000783,Jennifer,Torres,jennifer.torres41@msn.com,6308820707,9835 Oak Park Ave,Chicago,IL,60654,low,medium
P-00000784,Patricia,Thomas,patricia.thomas76@hotmail.com,7732250844,5741 Monroe St,Chicago,IL,60622,low,low
P-00000785,Daniel,Smith,daniel.smith60@outlook.com,7735275542,6623 Congress Pkwy,Chicago,IL,60614,high,medium
P-00000786,Elizabeth,Martin,elizabeth.martin77@gmail.com,8479512270,639 Diversey Pkwy,Chicago,IL,60601,high,low
P-00000787,Christopher,King,christopher.king96@hotmail.com,8478292496,9208 Van Buren St,Evanston,IL,60201,low,medium
P-00000788,Sandra,Walker,sandra.walker75@outlook.com,3124742849,3303 Dearborn St,Chicago,IL,60601,high,high
P-00000789,William,Perez,william.perez76@msn.com,7733995785,3449 Wells St,Chicago,IL,60647,low,low
P-00000790,Ashley,Adams,ashley.adams72@yahoo.com,8474890702,6296 Jackson Blvd,Chicago,IL,60601,high,high
P-00000791,Charles,Campbell,charles.campbell11@icloud.com,8723949908,5045 Central Ave,Chicago,IL,60622,medium,medium
P-00000792,Sandra,Rodriguez,sandra.rodriguez31@msn.com,6306818812,6845 Harrison St,Chicago,IL,60610,high,high
P-00000793,Jennifer,Lewis,jennifer.lewis75@comcast.net,7738458136,6402 Oak Park Ave,Oak Park,IL,60302,low,low
P-00000794,Timothy,Gonzalez,timothy.gonzalez66@yahoo.com,3125072091,9904 Clark St,Oak Park,IL,60302,medium,medium
P-00000795,Ashley,King,ashley.king59@sbcglobal.net,7735076773,3267 Kedzie Ave,Chicago,IL,60615,medium,low
P-00000796,Kevin,Smith,kevin.smith74@comcast.net,6303762594,4577 Monroe St,Oak Park,IL,60302,low,high
P-00000797,Barbara,Hall,barbara.hall80@hotmail.com,7733086172,5493 Western Ave,Chicago,IL,60601,low,low
P-00000798,Steven,Flores,steven.flores58@yahoo.com,3124776764,8310 Wacker Dr,Evanston,IL,60201,low,medium
P-00000799,Michael,Baker,michael.baker81@outlook.com,3122644173,2668 Fullerton Ave,Chicago,IL,60622,high,low
P-00000800,Ashley,Hernandez,ashley.hernandez35@icloud.com,8725957107,6891 Dearborn St,Chicago,IL,60614,high,medium
P-00000801,Timothy,Robinson,timothy.robinson52@outlook.com,6303126028,6624 Madison St,Chicago,IL,60657,low,low
P-00000802,Melissa,Sanchez,melissa.sanchez77@comcast.net,6302629040,3248 Van Buren St,Chicago,IL,60622,low,medium
P-00000803,Elizabeth,Perez,elizabeth.perez73@gmail.com,8474462511,7351 Harrison St,Evanston,IL,60201,medium,medium
P-00000804,Sandra,Gonzalez,sandra.gonzalez81@att.net,6304535443,7731 Harlem Ave,Chicago,IL,60654,medium,medium
P-00000805,Brian,Allen,brian.allen92@comcast.net,3122346365,5682 Franklin St,Chicago,IL,60654,low,low
P-00000806,Donna,Rivera,donna.rivera44@sbcglobal.net,6308352245,9628 Ashland Ave,Chicago,IL,60615,low,medium
P-00000807,Linda,Harris,linda.harris98@sbcglobal.net,8476234748,1643 Roosevelt Rd,Oak Park,IL,60302,low,high
P-00000808,Thomas,Smith,thomas.smith3@aol.com,6307923985,8629 Clark St,Chicago,IL,60622,medium,high
P-00000809,James,Clark,james.clark27@gmail.com,8475910662,2230 Central Ave,Oak Park,IL,60302,low,low
P-00000810,Timothy,Torres,timothy.torres76@outlook.com,8473074242,6365 Madison St,Chicago,IL,60647,low,low
P-00000811,Matthew,Lee,matthew.lee13@hotmail.com,6307886608,3721 Dearborn St,Oak Park,IL,60302,high,major
P-00000812,William,Gonzalez,william.gonzalez55@outlook.com,3127903538,3788 Monroe St,Chicago,IL,60615,low,medium
P-00000813,George,Baker,george.baker94@icloud.com,6302702424,8559 California Ave,Chicago,IL,60654,low,medium
P-00000814,Anthony,Wright,anthony.wright96@gmail.com,3126600068,8908 Clark St,Chicago,IL,60614,medium,low
P-00000815,Sandra,Thomas,sandra.thomas2@gmail.com,7733868921,1523 Harrison St,Chicago,IL,60601,medium,medium
P-00000816,Susan,Lewis,susan.lewis55@hotmail.com,7731454529,1406 Monroe St,Chicago,IL,60615,low,low
P-00000817,Margaret,Thompson,margaret.thompson14@icloud.com,7734954780,1444 Dearborn St,Chicago,IL,60614,medium,medium
P-00000818,Betty,Taylor,betty.taylor87@outlook.com,8474452097,1503 Ashland Ave,Chicago,IL,60647,low,medium
P-00000819,Lisa,Anderson,lisa.anderson41@sbcglobal.net,6308642139,6820 Cermak Rd,Evanston,IL,60201,low,low
P-00000820,Joshua,Lewis,joshua.lewis47@aol.com,3126811303,4399 California Ave,Chicago,IL,60654,high,major
P-00000821,Karen,Anderson,karen.anderson58@sbcglobal.net,7734022345,3667 Belmont Ave,Chicago,IL,60647,medium,medium
P-00000822,Michael,Nelson,michael.nelson52@icloud.com,6306010281,8383 Pulaski Rd,Chicago,IL,60657,high,low
P-00000823,Carol,Perez,carol.perez51@msn.com,7737554845,2820 Roosevelt Rd,Chicago,IL,60615,low,low
P-00000824,Brian,Moore,brian.moore90@att.net,7736408520,6058 Madison St,Chicago,IL,60647,low,high
P-00000825,Paul,Lee,paul.lee34@sbcglobal.net,8725716302,873 Fullerton Ave,Chicago,IL,60614,medium,medium
P-00000826,Charles,Allen,charles.allen98@hotmail.com,8729786301,6633 Western Ave,Chicago,IL,60657,low,medium
P-00000827,Donna,Sanchez,donna.sanchez92@comcast.net,8721791624,2115 Harlem Ave,Chicago,IL,60654,medium,low
P-00000828,Susan,Ramirez,susan.ramirez88@hotmail.com,8724958905,7478 Cicero Ave,Evanston,IL,60201,medium,major
P-00000829,Sarah,Baker,sarah.baker29@gmail.com,6309309740,5792 Harlem Ave,Chicago,IL,60614,medium,low
P-00000830,Steven,Williams,steven.williams89@gmail.com,7732991367,2686 Central Ave,Chicago,IL,60654,medium,medium
P-00000831,Melissa,Hill,melissa.hill68@sbcglobal.net,8473285362,8562 Wacker Dr,Chicago,IL,60610,low,medium
P-00000832,Timothy,Sanchez,timothy.sanchez10@aol.com,3122690792,9654 Fullerton Ave,Chicago,IL,60647,medium,low
P-00000833,Charles,Walker,charles.walker88@yahoo.com,3125584470,7827 Van Buren St,Chicago,IL,60614,medium,low
P-00000834,Emily,Clark,emily.clark57@gmail.com,6308556142,860 Harrison St,Chicago,IL,60657,low,low
P-00000835,George,Sanchez,george.sanchez92@att.net,8473760451,9361 Cicero Ave,Chicago,IL,60622,medium,low
P-00000836,Donald,Hill,donald.hill73@sbcglobal.net,8723444149,2929 Oak Park Ave,Evanston,IL,60201,medium,major
P-00000837,Susan,Mitchell,susan.mitchell24@icloud.com,8721921806,1188 Cicero Ave,Chicago,IL,60647,low,low
P-00000838,Brian,Rivera,brian.rivera11@msn.com,8727686269,3847 Cicero Ave,Chicago,IL,60622,low,medium
P-00000839,Joseph,Rodriguez,joseph.rodriguez1@aol.com,8476169719,7102 Archer Ave,Chicago,IL,60622,medium,low
P-00000840,Robert,Scott,robert.scott64@comcast.net,7733097711,813 Archer Ave,Chicago,IL,60654,medium,low
P-00000841,Joseph,Smith,joseph.smith33@aol.com,3127251936,1932 Fullerton Ave,Chicago,IL,60601,high,high
P-00000842,Timothy,Smith,timothy.smith88@aol.com,3128527872,356 Armitage Ave,Chicago,IL,60657,medium,high
P-00000843,Charles,Nelson,charles.nelson2@sbcglobal.net,3123701243,9681 Dearborn St,Chicago,IL,60654,low,medium
P-00000844,Karen,Williams,karen.williams50@outlook.com,3129683565,1293 Harrison St,Oak Park,IL,60302,medium,low
P-00000845,Karen,Nguyen,karen.nguyen64@aol.com,7736710912,4283 Cicero Ave,Chicago,IL,60615,high,low
P-00000846,Anthony,Ramirez,anthony.ramirez27@aol.com,7737162492,3714 Harlem Ave,Chicago,IL,60610,low,medium
P-00000847,Ashley,Green,ashley.green53@icloud.com,7731483075,7063 Pulaski Rd,Chicago,IL,60610,high,low
P-00000848,Karen,Scott,karen.scott54@comcast.net,3124682796,7169 Clark St,Chicago,IL,60622,medium,low
P-00000849,Brian,Mitchell,brian.mitchell27@icloud.com,3128724578,1459 Roosevelt Rd,Chicago,IL,60610,high,low
P-00000850,Charles,Taylor,charles.taylor22@comcast.net,7736878263,767 Michigan Ave,Evanston,IL,60201,medium,low
P-00000851,Mary,Taylor,mary.taylor38@icloud.com,8471751240,6704 Adams St,Chicago,IL,60615,low,high
P-00000852,Mary,Adams,mary.adams43@msn.com,8476613904,2122 Cicero Ave,Chicago,IL,60615,medium,low
P-00000853,Charles,Miller,charles.miller83@aol.com,7737425148,2746 State St,Oak Park,IL,60302,medium,low
P-00000854,Paul,Wilson,paul.wilson7@icloud.com,8721483791,6068 Harlem Ave,Chicago,IL,60601,low,medium
P-00000855,William,Taylor,william.taylor54@aol.com,8479463331,7326 Dearborn St,Chicago,IL,60647,medium,low
P-00000856,Christopher,Hill,christopher.hill68@comcast.net,8472035211,2680 Ashland Ave,Evanston,IL,60201,medium,medium
P-00000857,Michael,Baker,michael.baker64@att.net,8473214979,1174 California Ave,Evanston,IL,60201,low,low
P-00000858,Michael,Martinez,michael.martinez56@comcast.net,7736507200,2438 Armitage Ave,Evanston,IL,60201,low,low
P-00000859,Carol,Smith,carol.smith67@icloud.com,8725172060,700 Michigan Ave,Chicago,IL,60610,low,high
P-00000860,Betty,Brown,betty.brown14@yahoo.com,8724936642,9786 California Ave,Chicago,IL,60601,medium,low
P-00000861,Joshua,Nelson,joshua.nelson26@sbcglobal.net,7736134629,4795 Adams St,Chicago,IL,60657,high,major
P-00000862,Michael,Smith,michael.smith61@aol.com,8721872109,4116 Kedzie Ave,Chicago,IL,60614,low,high
P-00000863,Susan,Baker,susan.baker77@aol.com,3125187442,1546 Michigan Ave,Chicago,IL,60601,low,low
P-00000864,Steven,Thomas,steven.thomas46@gmail.com,8475495433,5772 Diversey Pkwy,Oak Park,IL,60302,low,low
P-00000865,Kimberly,Ramirez,kimberly.ramirez87@gmail.com,7733791671,7387 Clark St,Chicago,IL,60610,high,high
P-00000866,Lisa,Hall,lisa.hall30@yahoo.com,8479214491,7904 Wacker Dr,Chicago,IL,60647,medium,medium
P-00000867,Robert,Allen,robert.allen69@aol.com,7735579097,2919 Franklin St,Oak Park,IL,60302,low,medium
P-00000868,Paul,Davis,paul.davis16@icloud.com,8473854135,1506 Oak Park Ave,Chicago,IL,60614,medium,high
P-00000869,Dorothy,Lopez,dorothy.lopez73@hotmail.com,6309173192,6349 Ashland Ave,Chicago,IL,60601,high,high
P-00000870,Michael,King,michael.king24@sbcglobal.net,8478406465,810 Roosevelt Rd,Chicago,IL,60601,low,low
P-00000871,Timothy,Perez,timothy.perez32@icloud.com,6303005464,1092 State St,Chicago,IL,60601,medium,low
P-00000872,Kevin,Adams,kevin.adams17@sbcglobal.net,6307523229,6069 Oak Park Ave,Chicago,IL,60622,medium,high
P-00000873,Christopher,Walker,christopher.walker97@outlook.com,7736253087,5691 Congress Pkwy,Chicago,IL,60657,medium,low
P-00000874,Paul,Walker,paul.walker12@att.net,3122413285,2489 State St,Chicago,IL,60647,low,medium
P-00000875,Susan,Allen,susan.allen80@outlook.com,8727622266,196 Roosevelt Rd,Evanston,IL,60201,low,medium
P-00000876,William,Rodriguez,william.rodriguez44@sbcglobal.net,8471903057,1246 Michigan Ave,Chicago,IL,60601,low,low
P-00000877,Robert,Thomas,robert.thomas49@yahoo.com,3129337746,1561 Belmont Ave,Chicago,IL,60654,low,low
P-00000878,Robert,Flores,robert.flores82@yahoo.com,8471187486,5764 Harrison St,Chicago,IL,60610,low,medium
P-00000879,Jessica,Thomas,jessica.thomas41@comcast.net,8727401391,3331 Wells St,Chicago,IL,60622,medium,low
P-00000880,Donald,Thomas,donald.thomas64@sbcglobal.net,8478122759,6939 LaSalle St,Chicago,IL,60601,low,medium
P-00000881,Paul,Perez,paul.perez56@sbcglobal.net,3123873382,8126 Dearborn St,Chicago,IL,60654,low,medium
P-00000882,Amanda,Williams,amanda.williams14@hotmail.com,7738068566,1689 Monroe St,Chicago,IL,60657,medium,low
P-00000883,Kimberly,Torres,kimberly.torres81@comcast.net,6308931827,9795 Cicero Ave,Chicago,IL,60622,low,high
P-00000884,Brian,Gonzalez,brian.gonzalez59@gmail.com,3127363395,6192 Diversey Pkwy,Chicago,IL,60615,medium,medium
P-00000885,David,Thompson,david.thompson69@icloud.com,3121823837,6134 Roosevelt Rd,Chicago,IL,60615,medium,high
P-00000886,Joshua,Anderson,joshua.anderson43@yahoo.com,6303903561,8706 Michigan Ave,Chicago,IL,60615,high,low
P-00000887,Matthew,Flores,matthew.flores67@comcast.net,6307965410,9330 Wacker Dr,Chicago,IL,60610,medium,low
P-00000888,Sarah,Hernandez,sarah.hernandez60@aol.com,3129782153,5951 Central Ave,Chicago,IL,60601,low,high
P-00000889,Brian,Anderson,brian.anderson41@hotmail.com,8479736857,9011 Dearborn St,Chicago,IL,60601,low,medium
P-00000890,Robert,Torres,robert.torres14@att.net,6302599826,4882 Kedzie Ave,Chicago,IL,60647,medium,medium
P-00000891,Steven,Rodriguez,steven.rodriguez77@comcast.net,6309420149,8109 Roosevelt Rd,Chicago,IL,60657,low,low
P-00000892,Jennifer,Sanchez,jennifer.sanchez61@hotmail.com,7735863099,4214 Michigan Ave,Chicago,IL,60654,low,medium
P-00000893,Donald,Johnson,donald.johnson38@comcast.net,8723165456,5402 Ashland Ave,Chicago,IL,60615,medium,medium
P-00000894,Patricia,Hernandez,patricia.hernandez9@msn.com,7738031119,5976 California Ave,Chicago,IL,60615,medium,medium
P-00000895,Linda,Wilson,linda.wilson44@icloud.com,7736026014,8470 Armitage Ave,Chicago,IL,60615,low,low
P-00000896,Carol,Johnson,carol.johnson65@outlook.com,3123002507,5383 Madison St,Evanston,IL,60201,high,medium
P-00000897,Dorothy,Rivera,dorothy.rivera89@yahoo.com,7735848243,691 Harrison St,Chicago,IL,60622,low,medium
P-00000898,Brian,Miller,brian.miller50@aol.com,8726942712,8594 Pulaski Rd,Chicago,IL,60601,medium,medium
P-00000899,James,Lewis,james.lewis35@comcast.net,7736171666,5320 Franklin St,Chicago,IL,60657,medium,low
P-00000900,Elizabeth,Johnson,elizabeth.johnson72@outlook.com,3128457451,9119 Harrison St,Chicago,IL,60622,high,low
P-00000901,Charles,Rivera,charles.rivera13@icloud.com,3126767034,6134 Belmont Ave,Chicago,IL,60622,low,low
P-00000902,Michael,Clark,michael.clark28@aol.com,3128536381,580 Roosevelt Rd,Chicago,IL,60614,high,low
P-00000903,Dorothy,Gonzalez,dorothy.gonzalez31@yahoo.com,6303801818,5062 Oak Park Ave,Chicago,IL,60657,low,low
P-00000904,Sarah,Allen,sarah.allen56@icloud.com,8725062118,9550 Adams St,Oak Park,IL,60302,medium,major
P-00000905,Kimberly,Hill,kimberly.hill54@icloud.com,8726416797,2414 Belmont Ave,Chicago,IL,60647,medium,low
P-00000906,Melissa,Young,melissa.young95@outlook.com,8479745662,7442 Michigan Ave,Chicago,IL,60614,low,high
P-00000907,Christopher,Wilson,christopher.wilson62@hotmail.com,7734583650,9189 Cicero Ave,Oak Park,IL,60302,high,medium
P-00000908,Jessica,Moore,jessica.moore45@outlook.com,3126273897,332 Franklin St,Chicago,IL,60647,medium,low
P-00000909,Brian,Torres,brian.torres55@att.net,3126910122,989 Diversey Pkwy,Chicago,IL,60654,low,low
P-00000910,Carol,Garcia,carol.garcia18@outlook.com,3123744454,5483 Armitage Ave,Evanston,IL,60201,low,high
P-00000911,Michael,Taylor,michael.taylor79@yahoo.com,6307945685,7271 Central Ave,Chicago,IL,60654,low,low
P-00000912,Richard,Sanchez,richard.sanchez88@hotmail.com,8477032290,9522 Adams St,Chicago,IL,60601,high,low
P-00000913,Melissa,Green,melissa.green35@outlook.com,8475773147,3530 Belmont Ave,Chicago,IL,60647,high,low
P-00000914,Daniel,Wright,daniel.wright97@hotmail.com,8726082070,8624 Diversey Pkwy,Evanston,IL,60201,low,major
P-00000915,Nancy,Thomas,nancy.thomas87@att.net,8721164486,6244 Cermak Rd,Oak Park,IL,60302,low,medium
P-00000916,Matthew,Hall,matthew.hall97@comcast.net,6307284179,7318 Cermak Rd,Chicago,IL,60614,low,high
P-00000917,Mark,Campbell,mark.campbell97@outlook.com,6304695611,8155 Harrison St,Chicago,IL,60615,low,low
P-00000918,Joseph,Lewis,joseph.lewis79@att.net,7733466704,596 Cicero Ave,Chicago,IL,60622,low,medium
P-00000919,Amanda,Martinez,amanda.martinez19@yahoo.com,6304275654,4861 Harrison St,Chicago,IL,60647,medium,medium
P-00000920,Donna,Thomas,donna.thomas95@comcast.net,8727824125,6954 Dearborn St,Chicago,IL,60654,low,low
P-00000921,Patricia,Lewis,patricia.lewis55@msn.com,8723442905,1416 Harlem Ave,Chicago,IL,60657,low,low
