subscription_id,person_id,email,first_name,last_name,phone,address,city,state,zip,subscription_type,monthly_rate,start_date,status
S-00000513,P-00003382,charles.scott38@sbcglobal.net,Charles,Scott,7732596744,3700 Monroe St,Chicago,IL,60610,WEEKEND,14.99,2023-07-20,active
S-00000514,P-00003385,jscott@sbcglobal.net,James,Scott,7731171550,1932 Ashland Ave,Chicago,IL,60601,DIGITAL,9.99,2021-12-24,active
S-00000515,P-00003390,karen.campbell70@aol.com,Karen,Campbell,3123091901,3445 Van Buren St,Chicago,IL,60610,DIGITAL,9.99,2020-03-14,cancelled
S-00000516,P-00003398,margaret.thomas3@icloud.com,Margaret,Thomas,8478130166,7760 Archer Ave,Chicago,IL,60657,DAILY,24.99,2022-04-14,active
S-00000517,P-00003400,anthony.torres55@icloud.com,Anthony,Torres,3122941272,4986 Irving Park Rd,Chicago,IL,60622,PREMIUM,34.99,2020-03-12,active
S-00000518,P-00003409,paul.king64@outlook.com,Paul,King,7732094390,6057 Oak Park Ave,Chicago,IL,60614,DIGITAL,9.99,2022-10-13,active
S-00000519,P-00003415,timothy.clark65@hotmail.com,Timothy,Clark,8476403454,9152 Cicero Ave,Chicago,IL,60657,DIGITAL,9.99,2023-12-15,active
S-00000520,P-00003417,jwright@att.net,Jennifer,Wright,7737879020,4242 Cermak Rd,Oak Park,IL,60302,DIGITAL,9.99,2022-04-14,active
S-00000521,P-00003421,michael.king41@comcast.net,Michael,King,8476019155,3779 Michigan Ave,Oak Park,IL,60302,DIGITAL,9.99,2021-05-05,active
S-00000522,P-00003424,timothy.allen26@sbcglobal.net,Timothy,Allen,7732369218,129 Ashland Ave,Chicago,IL,60654,DIGITAL,9.99,2022-01-31,cancelled
S-00000523,P-00003425,brian.lee51@msn.com,Brian,Lee,7733283256,8249 Central Ave,Chicago,IL,60622,WEEKEND,14.99,2021-02-15,active
S-00000524,P-00003426,mscott@hotmail.com,Mary,Scott,6306372020,363 LaSalle St,Chicago,IL,60654,DIGITAL,9.99,2021-10-15,active
S-00000525,P-00003429,dorothy.hernandez93@icloud.com,Dorothy,Hernandez,8474682267,265 Archer Ave,Chicago,IL,60657,WEEKEND,14.99,2021-08-23,active
S-00000526,P-00003432,jjackson@sbcglobal.net,Joshua,Jackson,3124042522,2043 Fullerton Ave,Chicago,IL,60657,DIGITAL,9.99,2022-08-20,cancelled
S-00000527,P-00003443,nancy.moore73@yahoo.com,Nancy,Moore,8475901503,6696 Roosevelt Rd,Chicago,IL,60601,WEEKEND,14.99,2023-01-28,cancelled
S-00000528,P-00003450,carol.clark4@sbcglobal.net,Carol,Clark,6302893082,5149 Kedzie Ave,Chicago,IL,60614,DAILY,24.99,2022-04-25,cancelled
S-00000529,P-00003455,asmith@aol.com,Ashley,Smith,7739812152,6979 Pulaski Rd,Chicago,IL,60654,DIGITAL,9.99,2023-08-09,active
S-00000530,P-00003470,anthony.clark7@sbcglobal.net,Anthony,Clark,3129347535,3714 Roosevelt Rd,Oak Park,IL,60302,PREMIUM,34.99,2022-05-01,active
S-00000531,P-00003488,carol.brown89@gmail.com,Carol,Brown,8476500986,7911 California Ave,Chicago,IL,60610,WEEKEND,14.99,2020-05-10,active
S-00000532,P-00003489,anthony.anderson47@outlook.com,Anthony,Anderson,6307365537,3033 Van Buren St,Chicago,IL,60647,DIGITAL,9.99,2023-05-16,active
S-00000533,P-00003492,dwright@att.net,David,Wright,7738656631,3675 Armitage Ave,Chicago,IL,60615,DIGITAL,9.99,2020-01-25,active
S-00000534,P-00003496,kenneth.clark71@gmail.com,Kenneth,Clark,8478992649,5926 Clark St,Chicago,IL,60647,WEEKEND,14.99,2020-03-12,active
S-00000535,P-00003499,donna.thomas90@hotmail.com,Donna,Thomas,8471778443,3449 Harrison St,Chicago,IL,60610,PREMIUM,34.99,2021-05-19,active
S-00000536,P-00003501,betty.ramirez96@aol.com,Betty,Ramirez,3123091731,7704 Diversey Pkwy,Chicago,IL,60614,DIGITAL,9.99,2022-11-26,active
S-00000537,P-00003506,kimberly.white8@icloud.com,Kimberly,White,3121501213,2947 Cicero Ave,Chicago,IL,60654,DIGITAL,9.99,2022-05-14,active
S-00000538,P-00003514,asanchez@outlook.com,Andrew,Sanchez,7732083958,6970 Madison St,Oak Park,IL,60302,DIGITAL,9.99,2020-11-05,active
S-00000539,P-00003526,christopher.wright64@outlook.com,Christopher,Wright,8478865105,327 Western Ave,Chicago,IL,60647,DIGITAL,9.99,2021-09-11,cancelled
S-00000540,P-00003541,susan.moore63@att.net,Susan,Moore,8475015047,3647 Wacker Dr,Chicago,IL,60654,DIGITAL,9.99,2023-05-01,active
S-00000541,P-00003584,thomas.harris79@att.net,Thomas,Harris,7733939609,6952 Belmont Ave,Chicago,IL,60615,DIGITAL,9.99,2020-05-24,active
S-00000542,P-00003585,daniel.harris30@hotmail.com,Daniel,Harris,6305636474,8671 Dearborn St,Chicago,IL,60622,WEEKEND,14.99,2022-12-27,active
S-00000543,P-00003586,christopher.flores87@yahoo.com,Christopher,Flores,6302252217,7793 Van Buren St,Chicago,IL,60614,WEEKEND,14.99,2020-05-05,active
S-00000544,P-00003592,jessica.adams74@msn.com,Jessica,Adams,6309073854,3019 Harlem Ave,Evanston,IL,60201,DAILY,24.99,2020-10-15,active
S-00000545,P-00003594,sarah.lee41@msn.com,Sarah,Lee,3124922474,7537 Pulaski Rd,Oak Park,IL,60302,DIGITAL,9.99,2022-11-19,active
S-00000546,P-00003606,emily.williams79@yahoo.com,Emily,Williams,8722488470,9972 Oak Park Ave,Oak Park,IL,60302,DIGITAL,9.99,2022-11-05,active
S-00000547,P-00003614,carol.white39@comcast.net,Carol,White,3125551020,2477 Irving Park Rd,Chicago,IL,60601,WEEKEND,14.99,2023-06-02,active
S-00000548,P-00003616,sarah.wright71@yahoo.com,Sarah,Wright,7738415511,4924 Roosevelt Rd,Chicago,IL,60601,PREMIUM,34.99,2021-05-13,active
S-00000549,P-00003621,timothy.wilson93@yahoo.com,Timothy,Wilson,7739490464,3575 Harrison St,Evanston,IL,60201,DIGITAL,9.99,2021-06-06,active
S-00000550,P-00003641,barbara.baker83@comcast.net,Barbara,Baker,8478298192,6025 Fullerton Ave,Chicago,IL,60601,DIGITAL,9.99,2021-06-20,active
S-00000551,P-00003650,patricia.torres77@sbcglobal.net,Patricia,Torres,6306120685,7906 Diversey Pkwy,Chicago,IL,60614,DIGITAL,9.99,2021-06-15,active
S-00000552,P-00003658,nancy.walker7@msn.com,Nancy,Walker,6302001021,2528 Western Ave,Chicago,IL,60657,DIGITAL,9.99,2021-06-25,active
S-00000553,P-00003675,sclark@att.net,Susan,Clark,8473441754,1880 Congress Pkwy,Chicago,IL,60614,DAILY,24.99,2022-03-07,active
S-00000554,P-00003698,michael.flores51@comcast.net,Michael,Flores,3121368549,1830 Western Ave,Chicago,IL,60614,PREMIUM,34.99,2022-07-02,cancelled
S-00000555,P-00003702,margaret.scott14@aol.com,Margaret,Scott,8477154948,7258 Cicero Ave,Evanston,IL,60201,DAILY,24.99,2021-04-09,active
S-00000556,P-00003703,shernandez@hotmail.com,Susan,Hernandez,8726440396,4562 Western Ave,Chicago,IL,60657,DIGITAL,9.99,2022-04-10,active
S-00000557,P-00003704,wjackson@icloud.com,William,Jackson,3125075469,2151 Clark St,Chicago,IL,60614,DIGITAL,9.99,2020-06-14,active
S-00000558,P-00003705,donald.ramirez30@comcast.net,Donald,Ramirez,8725931029,3214 Jackson Blvd,Chicago,IL,60647,WEEKEND,14.99,2022-05-20,active
S-00000559,P-00003711,mark.anderson96@icloud.com,Mark,Anderson,6303203046,9632 Wells St,Chicago,IL,60614,DIGITAL,9.99,2023-01-04,cancelled
S-00000560,P-00003723,dorothy.harris93@outlook.com,Dorothy,Harris,8729891485,847 Pulaski Rd,Chicago,IL,60654,PREMIUM,34.99,2020-06-17,active
S-00000561,P-00003726,kevin.hernandez33@comcast.net,Kevin,Hernandez,8476832100,6800 Harrison St,Chicago,IL,60647,DIGITAL,9.99,2021-03-24,active
S-00000562,P-00003739,kbaker@aol.com,Kenneth,Baker,8722909235,4214 Fullerton Ave,Chicago,IL,60622,WEEKEND,14.99,2024-02-05,active
S-00000563,P-00003742,elizabeth.smith84@aol.com,Elizabeth,Smith,6302655397,1203 State St,Chicago,IL,60601,WEEKEND,14.99,2023-08-29,active
S-00000564,P-00003749,jessica.robinson82@att.net,Jessica,Robinson,8472647827,5482 Roosevelt Rd,Chicago,IL,60610,WEEKEND,14.99,2020-03-07,active
S-00000565,P-00003757,anthony.flores75@icloud.com,Anthony,Flores,7734515813,7509 California Ave,Chicago,IL,60614,DIGITAL,9.99,2020-02-20,active
S-00000566,P-00003763,kimberly.jones51@icloud.com,Kimberly,Jones,7734692479,3520 Wells St,Chicago,IL,60614,DIGITAL,9.99,2022-01-04,cancelled
S-00000567,P-00003770,amartin@hotmail.com,Anthony,Martin,8474309161,9964 Belmont Ave,Chicago,IL,60657,DIGITAL,9.99,2023-02-02,active
S-00000568,P-00003785,karen.nelson71@msn.com,Karen,Nelson,3124619667,7448 Western Ave,Chicago,IL,60647,WEEKEND,14.99,2022-10-22,active
S-00000569,P-00003793,susan.nguyen61@gmail.com,Susan,Nguyen,7731653450,9481 Fullerton Ave,Evanston,IL,60201,PREMIUM,34.99,2022-01-08,active
S-00000570,P-00003806,mthompson@icloud.com,Michael,Thompson,3128245243,2416 California Ave,Chicago,IL,60654,DIGITAL,9.99,2021-04-27,cancelled
S-00000571,P-00003808,rmartin@yahoo.com,Robert,Martin,8728616673,6145 LaSalle St,Evanston,IL,60201,DIGITAL,9.99,2022-05-31,active
S-00000572,P-00003817,jessica.perez84@outlook.com,Jessica,Perez,6302028275,1433 Madison St,Chicago,IL,60610,WEEKEND,14.99,2022-05-12,cancelled
S-00000573,P-00003824,timothy.baker74@icloud.com,Timothy,Baker,8476066783,4692 Cermak Rd,Chicago,IL,60610,PREMIUM,34.99,2020-04-09,active
S-00000574,P-00003832,michael.lee38@comcast.net,Michael,Lee,7732497605,7541 Madison St,Chicago,IL,60610,DIGITAL,9.99,2021-05-12,active
S-00000575,P-00003837,donna.harris50@att.net,Donna,Harris,8727128593,5653 Harrison St,Chicago,IL,60601,PREMIUM,34.99,2021-09-29,active
S-00000576,P-00003849,linda.adams84@yahoo.com,Linda,Adams,8729248623,5800 Franklin St,Chicago,IL,60614,DIGITAL,9.99,2020-03-15,active
S-00000577,P-00003854,christopher.adams11@gmail.com,Christopher,Adams,6309921894,7879 Adams St,Chicago,IL,60622,DAILY,24.99,2020-11-16,active
S-00000578,P-00003859,matthew.thomas45@aol.com,Matthew,Thomas,7739386801,8660 Ashland Ave,Chicago,IL,60601,DIGITAL,9.99,2023-01-23,active
S-00000579,P-00003860,kevin.flores49@aol.com,Kevin,Flores,7738017639,6003 Cicero Ave,Chicago,IL,60615,DIGITAL,9.99,2020-11-25,active
S-00000580,P-00003865,jennifer.adams10@aol.com,Jennifer,Adams,7731848683,5275 Dearborn St,Chicago,IL,60610,WEEKEND,14.99,2021-05-27,active
S-00000581,P-00003867,jennifer.lewis15@sbcglobal.net,Jennifer,Lewis,8474806699,1686 Franklin St,Chicago,IL,60610,DIGITAL,9.99,2020-11-30,active
S-00000582,P-00003877,kimberly.nelson89@comcast.net,Kimberly,Nelson,8476651314,4965 Oak Park Ave,Chicago,IL,60657,WEEKEND,14.99,2024-01-16,cancelled
S-00000583,P-00003890,steven.mitchell76@msn.com,Steven,Mitchell,7739837865,1603 Irving Park Rd,Oak Park,IL,60302,WEEKEND,14.99,2020-02-06,active
S-00000584,P-00003897,emily.brown60@sbcglobal.net,Emily,Brown,6308020861,6006 Jackson Blvd,Chicago,IL,60615,DIGITAL,9.99,2023-10-04,active
S-00000585,P-00003916,sarah.rivera6@att.net,Sarah,Rivera,8473348176,5895 Jackson Blvd,Chicago,IL,60622,WEEKEND,14.99,2022-06-18,cancelled
S-00000586,P-00003919,jessica.davis6@yahoo.com,Jessica,Davis,7731226780,4830 Monroe St,Chicago,IL,60610,WEEKEND,14.99,2021-12-30,active
S-00000587,P-00003920,karen.williams8@hotmail.com,Karen,Williams,6309253169,3984 California Ave,Chicago,IL,60610,DIGITAL,9.99,2022-11-03,active
S-00000588,P-00003922,lharris@outlook.com,Lisa,Harris,7735067252,5777 Archer Ave,Chicago,IL,60647,PREMIUM,34.99,2020-09-02,cancelled
S-00000589,P-00003924,james.perez8@hotmail.com,James,Perez,8722718074,2783 Roosevelt Rd,Chicago,IL,60647,DIGITAL,9.99,2022-01-11,active
S-00000590,P-00003928,karen.garcia9@icloud.com,Karen,Garcia,8478276815,131 Western Ave,Chicago,IL,60601,DIGITAL,9.99,2021-09-25,cancelled
S-00000591,P-00003930,jharris@aol.com,Joseph,Harris,7737871885,3047 Irving Park Rd,Chicago,IL,60654,DAILY,24.99,2021-09-13,active
S-00000592,P-00003932,anthony.rivera16@hotmail.com,Anthony,Rivera,6302231823,2890 Clark St,Oak Park,IL,60302,DIGITAL,9.99,2023-11-02,active
S-00000593,P-00003935,alewis@yahoo.com,Andrew,Lewis,3126006210,1602 Congress Pkwy,Chicago,IL,60647,DIGITAL,9.99,2021-11-01,active
S-00000594,P-00003937,michelle.johnson27@icloud.com,Michelle,Johnson,3123196608,3844 Wells St,Chicago,IL,60647,WEEKEND,14.99,2023-05-13,active
S-00000595,P-00003938,agonzalez@sbcglobal.net,Ashley,Gonzalez,7733739194,9583 Oak Park Ave,Chicago,IL,60657,DIGITAL,9.99,2023-10-23,active
S-00000596,P-00003952,linda.smith8@hotmail.com,Linda,Smith,3128864680,2074 Roosevelt Rd,Chicago,IL,60615,WEEKEND,14.99,2020-08-15,cancelled
S-00000597,P-00003955,barbara.taylor14@icloud.com,Barbara,Taylor,3122719131,4390 Fullerton Ave,Chicago,IL,60614,WEEKEND,14.99,2021-11-30,cancelled
S-00000598,P-00003999,kenneth.lopez82@att.net,Kenneth,Lopez,3122246049,6128 Harrison St,Chicago,IL,60657,DAILY,24.99,2022-07-16,active
S-00000599,P-00004008,sarah.mitchell66@gmail.com,Sarah,Mitchell,7737998585,689 Ashland Ave,Chicago,IL,60601,DIGITAL,9.99,2024-02-04,cancelled
S-00000600,P-00004015,david.perez53@icloud.com,David,Perez,6301535306,3931 Jackson Blvd,Chicago,IL,60654,WEEKEND,14.99,2021-03-06,active
S-00000601,P-00004018,steven.adams42@msn.com,Steven,Adams,8729519165,1720 Dearborn St,Chicago,IL,60614,DIGITAL,9.99,2020-08-06,active
S-00000602,P-00004026,mflores@att.net,Michael,Flores,8728680948,579 Fullerton Ave,Chicago,IL,60614,DIGITAL,9.99,2022-08-03,cancelled
S-00000603,P-00004034,james.brown22@aol.com,James,Brown,7734897562,6666 Harlem Ave,Oak Park,IL,60302,DIGITAL,9.99,2023-09-22,active
S-00000604,P-00004036,kevin.walker16@comcast.net,Kevin,Walker,3129309905,2055 Jackson Blvd,Chicago,IL,60657,DIGITAL,9.99,2021-03-15,active
S-00000605,P-00004049,dking@outlook.com,Donna,King,6305858051,6303 Pulaski Rd,Oak Park,IL,60302,WEEKEND,14.99,2021-02-06,active
S-00000606,P-00004050,richard.hill59@msn.com,Richard,Hill,3127891867,2144 Congress Pkwy,Evanston,IL,60201,DIGITAL,9.99,2020-09-12,cancelled
S-00000607,P-00004054,joseph.perez65@gmail.com,Joseph,Perez,8473629376,858 Armitage Ave,Chicago,IL,60615,WEEKEND,14.99,2024-01-30,active
S-00000608,P-00004059,mark.thomas4@hotmail.com,Mark,Thomas,8729780101,8528 Harrison St,Chicago,IL,60610,DIGITAL,9.99,2020-03-25,cancelled
S-00000609,P-00004062,timothy.wilson87@comcast.net,Timothy,Wilson,6308951304,6586 Franklin St,Evanston,IL,60201,DAILY,24.99,2022-12-07,active
S-00000610,P-00004069,michelle.walker33@msn.com,Michelle,Walker,8479283850,8741 California Ave,Chicago,IL,60610,DAILY,24.99,2020-02-22,cancelled
S-00000611,P-00004071,amitchell@hotmail.com,Amanda,Mitchell,3128173504,2041 Kedzie Ave,Chicago,IL,60614,DIGITAL,9.99,2023-06-12,active
S-00000612,P-00004081,sandra.king22@sbcglobal.net,Sandra,King,6305889062,5892 State St,Chicago,IL,60657,DIGITAL,9.99,2020-05-08,active
S-00000613,P-00004084,emily.williams38@att.net,Emily,Williams,8723366601,9689 California Ave,Evanston,IL,60201,DIGITAL,9.99,2022-11-12,active
S-00000614,P-00004094,linda.baker48@sbcglobal.net,Linda,Baker,3126534069,6947 Cermak Rd,Chicago,IL,60647,DIGITAL,9.99,2023-09-05,cancelled
S-00000615,P-00004098,ddavis@hotmail.com,Daniel,Davis,8726152499,166 Pulaski Rd,Chicago,IL,60614,DIGITAL,9.99,2021-03-01,active
S-00000616,P-00004101,rlopez@msn.com,Robert,Lopez,8724479257,5706 Harrison St,Chicago,IL,60654,DAILY,24.99,2022-04-04,active
S-00000617,P-00004106,bsmith@att.net,Brian,Smith,3128303455,9530 Oak Park Ave,Chicago,IL,60601,DAILY,24.99,2021-05-30,active
S-00000618,P-00004115,bbrown@yahoo.com,Brian,Brown,8728625537,6709 Archer Ave,Evanston,IL,60201,WEEKEND,14.99,2023-06-02,active
S-00000619,P-00004117,athomas@sbcglobal.net,Amanda,Thomas,8473433484,1204 Diversey Pkwy,Chicago,IL,60622,DIGITAL,9.99,2021-04-25,active
S-00000620,P-00004124,james.johnson74@msn.com,James,Johnson,3126287519,1915 LaSalle St,Evanston,IL,60201,WEEKEND,14.99,2024-02-06,active
S-00000621,P-00004131,sandra.sanchez51@aol.com,Sandra,Sanchez,8728588889,7624 Michigan Ave,Chicago,IL,60654,DIGITAL,9.99,2023-10-10,active
S-00000622,P-00004132,llee@aol.com,Linda,Lee,6302048589,7497 Harlem Ave,Evanston,IL,60201,DIGITAL,9.99,2022-01-26,active
S-00000623,P-00004133,nancy.clark88@hotmail.com,Nancy,Clark,8728051280,4073 Harrison St,Chicago,IL,60610,DIGITAL,9.99,2022-07-03,cancelled
S-00000624,P-00004143,mary.flores9@comcast.net,Mary,Flores,6306590304,3589 Fullerton Ave,Chicago,IL,60647,DIGITAL,9.99,2022-07-31,active
S-00000625,P-00004159,jadams@icloud.com,James,Adams,3123755560,4544 Central Ave,Chicago,IL,60601,DIGITAL,9.99,2021-01-11,active
S-00000626,P-00004164,patricia.sanchez57@icloud.com,Patricia,Sanchez,3126831065,5002 Van Buren St,Chicago,IL,60610,WEEKEND,14.99,2021-06-18,cancelled
S-00000627,P-00004169,dorothy.hill47@comcast.net,Dorothy,Hill,6303458556,317 Adams St,Chicago,IL,60610,DIGITAL,9.99,2022-08-26,cancelled
S-00000628,P-00004170,timothy.allen32@outlook.com,Timothy,Allen,3125983814,6738 Clark St,Chicago,IL,60615,WEEKEND,14.99,2023-01-05,active
S-00000629,P-00004186,jessica.brown1@att.net,Jessica,Brown,6304469054,4158 Van Buren St,Chicago,IL,60654,DAILY,24.99,2021-10-08,active
S-00000630,P-00004189,brian.lewis33@sbcglobal.net,Brian,Lewis,7735386015,2123 Van Buren St,Chicago,IL,60622,DIGITAL,9.99,2020-08-13,active
S-00000631,P-00004190,jharris@sbcglobal.net,Jennifer,Harris,3128040776,5334 Irving Park Rd,Oak Park,IL,60302,DIGITAL,9.99,2023-04-01,active
S-00000632,P-00004195,joseph.white86@outlook.com,Joseph,White,8476479911,5679 Central Ave,Chicago,IL,60657,DIGITAL,9.99,2020-09-01,active
S-00000633,P-00004196,elewis@hotmail.com,Emily,Lewis,3124533921,8541 Archer Ave,Evanston,IL,60201,DIGITAL,9.99,2023-06-19,cancelled
S-00000634,P-00004201,charles.young52@icloud.com,Charles,Young,6301790381,604 Diversey Pkwy,Chicago,IL,60614,WEEKEND,14.99,2020-11-17,active
S-00000635,P-00004212,dflores@outlook.com,Donald,Flores,7732625414,8486 Belmont Ave,Chicago,IL,60622,DIGITAL,9.99,2024-01-15,cancelled
S-00000636,P-00004220,slee@icloud.com,Steven,Lee,6304561661,7865 Dearborn St,Chicago,IL,60647,DIGITAL,9.99,2023-12-05,active
S-00000637,P-00004224,rgreen@aol.com,Richard,Green,6303358203,1171 Kedzie Ave,Chicago,IL,60657,DIGITAL,9.99,2021-12-24,active
S-00000638,P-00004247,dorothy.thomas9@att.net,Dorothy,Thomas,7739220661,2440 Western Ave,Chicago,IL,60622,DIGITAL,9.99,2020-10-08,active
S-00000639,P-00004252,susan.mitchell84@gmail.com,Susan,Mitchell,3129985495,3437 Franklin St,Chicago,IL,60647,WEEKEND,14.99,2023-12-14,active
S-00000640,P-00004261,anthony.nelson91@att.net,Anthony,Nelson,3126405162,5902 Congress Pkwy,Chicago,IL,60622,DIGITAL,9.99,2022-05-17,active
S-00000641,P-00004269,thomas.martin21@icloud.com,Thomas,Martin,8723238636,1730 Michigan Ave,Oak Park,IL,60302,DIGITAL,9.99,2020-10-03,cancelled
S-00000642,P-00004275,paul.miller44@aol.com,Paul,Miller,8727885200,1227 Monroe St,Evanston,IL,60201,WEEKEND,14.99,2020-01-07,active
S-00000643,P-00004279,andrew.jones61@icloud.com,Andrew,Jones,7735211408,4426 Congress Pkwy,Chicago,IL,60654,DAILY,24.99,2022-12-04,cancelled
S-00000644,P-00004280,susan.green1@att.net,Susan,Green,7736013436,6343 California Ave,Chicago,IL,60610,WEEKEND,14.99,2023-09-25,active
S-00000645,P-00004283,david.nguyen21@sbcglobal.net,David,Nguyen,3124908193,7288 Irving Park Rd,Chicago,IL,60614,DIGITAL,9.99,2023-04-23,active
S-00000646,P-00004286,djohnson@sbcglobal.net,Dorothy,Johnson,7735437858,6938 Congress Pkwy,Chicago,IL,60615,DAILY,24.99,2021-11-02,active
S-00000647,P-00004297,krodriguez@hotmail.com,Kimberly,Rodriguez,3128017313,6644 State St,Chicago,IL,60614,DIGITAL,9.99,2022-02-15,cancelled
S-00000648,P-00004301,sandra.ramirez81@icloud.com,Sandra,Ramirez,8478579735,3521 Armitage Ave,Chicago,IL,60614,DIGITAL,9.99,2020-02-23,active
S-00000649,P-00004302,jlee@yahoo.com,Jennifer,Lee,7731683294,8285 Armitage Ave,Chicago,IL,60615,DIGITAL,9.99,2020-06-15,active
S-00000650,P-00004305,mramirez@aol.com,Matthew,Ramirez,8476135863,5152 Oak Park Ave,Chicago,IL,60601,WEEKEND,14.99,2022-10-26,active
S-00000651,P-00004306,robert.wright16@outlook.com,Robert,Wright,3122782420,126 Wacker Dr,Chicago,IL,60647,DIGITAL,9.99,2021-06-29,active
S-00000652,P-00004315,donna.sanchez49@att.net,Donna,Sanchez,3125899518,1650 Roosevelt Rd,Chicago,IL,60610,DIGITAL,9.99,2022-04-06,active
S-00000653,P-00004321,matthew.lewis12@outlook.com,Matthew,Lewis,6306213133,1554 Western Ave,Evanston,IL,60201,PREMIUM,34.99,2022-03-23,cancelled
S-00000654,P-00004340,joseph.torres78@aol.com,Joseph,Torres,7734362878,1888 Central Ave,Chicago,IL,60622,PREMIUM,34.99,2020-01-22,active
S-00000655,P-00004342,cgonzalez@att.net,Carol,Gonzalez,8479529819,9337 Western Ave,Chicago,IL,60657,DIGITAL,9.99,2020-05-30,active
S-00000656,P-00004363,paul.ramirez63@comcast.net,Paul,Ramirez,7735900800,7399 Wacker Dr,Chicago,IL,60647,DIGITAL,9.99,2020-04-16,active
S-00000657,P-00004369,george.garcia20@msn.com,George,Garcia,7732606085,4704 Roosevelt Rd,Chicago,IL,60601,DIGITAL,9.99,2021-01-07,active
S-00000658,P-00004370,mgreen@msn.com,Mark,Green,6306604323,2211 LaSalle St,Chicago,IL,60610,DIGITAL,9.99,2023-07-01,active
S-00000659,P-00004374,anthony.johnson1@comcast.net,Anthony,Johnson,6304727079,8530 Wacker Dr,Chicago,IL,60614,DIGITAL,9.99,2021-12-09,cancelled
S-00000660,P-00004379,donna.king26@comcast.net,Donna,King,8471458479,7220 California Ave,Chicago,IL,60610,DIGITAL,9.99,2022-07-03,active
S-00000661,P-00004381,patricia.walker4@yahoo.com,Patricia,Walker,6308670567,6603 California Ave,Chicago,IL,60615,WEEKEND,14.99,2020-10-23,active
S-00000662,P-00004390,snguyen@aol.com,Sandra,Nguyen,6307406653,2095 Pulaski Rd,Chicago,IL,60615,PREMIUM,34.99,2022-12-27,active
S-00000663,P-00004400,sgreen@icloud.com,Sarah,Green,6306126170,9968 Harrison St,Chicago,IL,60622,WEEKEND,14.99,2020-06-04,active
S-00000664,P-00004404,ashley.brown57@comcast.net,Ashley,Brown,7734164757,7216 Kedzie Ave,Chicago,IL,60647,PREMIUM,34.99,2021-10-04,active
S-00000665,P-00004410,kanderson@yahoo.com,Karen,Anderson,8477669047,5338 Harlem Ave,Oak Park,IL,60302,DIGITAL,9.99,2020-07-18,active
S-00000666,P-00004423,cscott@sbcglobal.net,Carol,Scott,6307322353,5681 Van Buren St,Oak Park,IL,60302,WEEKEND,14.99,2024-01-06,active
S-00000667,P-00004425,ashley.king50@gmail.com,Ashley,King,8726151254,2778 Oak Park Ave,Chicago,IL,60610,DAILY,24.99,2023-11-20,active
S-00000668,P-00004430,dorothy.lee96@outlook.com,Dorothy,Lee,3123162704,8104 Jackson Blvd,Chicago,IL,60622,DIGITAL,9.99,2020-07-18,active
S-00000669,P-00004431,psanchez@yahoo.com,Patricia,Sanchez,7734190884,6330 Monroe St,Chicago,IL,60654,WEEKEND,14.99,2020-07-28,active
S-00000670,P-00004438,dlee@aol.com,Donna,Lee,7735757316,9717 Harlem Ave,Chicago,IL,60647,WEEKEND,14.99,2020-07-23,cancelled
S-00000671,P-00004448,joseph.taylor1@att.net,Joseph,Taylor,8726222686,9957 Central Ave,Chicago,IL,60601,WEEKEND,14.99,2022-05-04,cancelled
S-00000672,P-00004449,patricia.lopez85@aol.com,Patricia,Lopez,6303900071,4147 Diversey Pkwy,Chicago,IL,60601,DIGITAL,9.99,2020-03-23,active
S-00000673,P-00004451,steven.perez65@sbcglobal.net,Steven,Perez,8472681488,3296 Monroe St,Oak Park,IL,60302,WEEKEND,14.99,2022-02-28,active
S-00000674,P-00004452,margaret.campbell31@yahoo.com,Margaret,Campbell,8727567387,2970 Diversey Pkwy,Chicago,IL,60614,WEEKEND,14.99,2021-11-15,active
S-00000675,P-00004454,carol.lewis11@yahoo.com,Carol,Lewis,6309394854,1835 Fullerton Ave,Chicago,IL,60657,PREMIUM,34.99,2023-09-13,active
S-00000676,P-00004464,dgreen@outlook.com,Dorothy,Green,3126386800,4179 Jackson Blvd,Chicago,IL,60601,DAILY,24.99,2020-10-08,cancelled
S-00000677,P-00004472,margaret.torres37@att.net,Margaret,Torres,3124649158,1637 Michigan Ave,Chicago,IL,60610,DAILY,24.99,2020-02-23,active
S-00000678,P-00004473,matthew.jones84@yahoo.com,Matthew,Jones,8476030061,4412 Congress Pkwy,Chicago,IL,60615,DIGITAL,9.99,2021-01-14,active
S-00000679,P-00004474,swilliams@sbcglobal.net,Susan,Williams,8479095942,6845 Franklin St,Evanston,IL,60201,DIGITAL,9.99,2021-03-12,active
S-00000680,P-00004487,william.martin81@gmail.com,William,Martin,7739609769,1070 Clark St,Evanston,IL,60201,DIGITAL,9.99,2022-09-16,active
S-00000681,P-00004489,sandra.wright68@gmail.com,Sandra,Wright,8726056189,9609 Cermak Rd,Oak Park,IL,60302,DIGITAL,9.99,2020-07-21,active
S-00000682,P-00004494,amanda.young67@outlook.com,Amanda,Young,3123468808,9786 Congress Pkwy,Chicago,IL,60610,WEEKEND,14.99,2021-07-12,active
S-00000683,P-00004496,christopher.robinson78@msn.com,Christopher,Robinson,6302828123,8751 Dearborn St,Oak Park,IL,60302,DIGITAL,9.99,2021-03-16,active
S-00000684,P-00004506,michelle.wright98@comcast.net,Michelle,Wright,6302875404,9326 Archer Ave,Chicago,IL,60601,DIGITAL,9.99,2023-09-27,active
